,Mkt-RF,SMB,HML,RF,Mom,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
2000Q4,-0.016060023904000076,-0.05995394949999999,0.116728233096,0.01578220280000009,0.02679745314400006,-0.07476760091016166,0.03153741376738006,0.04356341364360583,-0.008503212228709867,0.0843965366030166,0.11594618942545365
2001Q1,-0.06709763449999995,0.03978259090399994,0.14618056940000002,0.015580177699999975,-0.2215722173950001,-0.03549057119860921,0.09156947925233938,0.1269904692422601,-0.07587663735714945,0.06751369590270473,0.08314094341494127
2001Q2,-0.09935464022500007,0.0010635154999998342,0.1394688556160002,0.011947222244000022,0.1254047400999998,-0.10933353756390218,0.034805951282767866,0.03256441629348594,-0.10993277395909384,0.021821526318699158,0.045435379683277155
2001Q3,-0.03376073010400005,0.04573487059999981,0.0713024389400001,0.009026986879999921,0.08415856483999984,0.0006469093812162541,0.04584818001762003,0.0842846247394986,-0.03418992689389022,-0.0015933978188176212,0.03134167961768419
2001Q4,-0.12941846272000024,0.030007478686999933,-0.032098838031999755,0.008121679096000145,0.07688563846399998,-0.15140417741371182,-0.1093124916286341,-0.11233424701751427,-0.11603694293019351,-0.1261433263819497,-0.19354887208161076
2002Q1,0.07687871244799993,0.053413362231999884,0.0654122697620001,0.004607033570000141,-0.05255319853000007,0.10286088472840982,0.14747454025080264,0.2005889753632506,0.07613436677233576,0.0800198879012608,0.12005720926751384
2002Q2,-0.03463513208000002,0.08958439189599976,0.07593427407199993,0.004105592535000202,0.1311146512100001,-0.04102202134285349,0.08768677116095058,0.13143522299194643,-0.061015975212063256,0.05003296658959755,-0.07550372668929195
2002Q3,-0.15986204063200005,-0.04608936660000007,-0.016809124023999922,0.004205872730000282,0.13498494220800006,-0.26424470020730106,-0.20195248920321707,-0.1927153937962086,-0.14639388402424725,-0.13837207006065944,-0.2527232301645057
2002Q4,-0.02827209279999998,-0.03832536160000011,0.003859479824000145,0.0042058827440003554,0.05015497037200012,-0.025111215637717565,-0.027201871779534592,-0.07090104991247792,-0.020912088161742948,-0.046384154085442164,0.04190526089915303
2003Q1,-0.02709613292799984,0.04601826526399999,0.0012821236039999295,0.00330362131999995,-0.06849077236400003,0.00818432477147124,0.007809971860275766,0.02490222431107636,-0.038273156076853554,-0.0029136451746715197,-0.04639347161343399
2003Q2,0.07303209754399997,0.014903608752000252,-0.022632879088000157,0.0029028008999998356,-0.06968678889999991,0.0908821249446441,0.07916495224968423,0.06812392751571794,0.07817185522478076,0.06461458871746095,0.04986291190443626
2003Q3,0.10061962703000016,0.1163331664099998,-0.0070188699400001164,0.0026022306299997577,-0.12112231675000007,0.2555544512077579,0.19920827206028657,0.21834344435235198,0.08362551697863996,0.11641988109508228,0.10279753343329379
2003Q4,0.07205623366400005,0.059864881660000036,0.04031684741600006,0.002201610391999731,0.03386325877099994,0.11526238103165087,0.10516070083074114,0.18469790925731622,0.060207748127909744,0.08195227244172054,0.07565333490333992
2004Q1,0.07970420172500026,0.01847641716800008,0.05754766522400012,0.002201610391999731,-0.017947063407999897,0.08138352017399852,0.10125880154782063,0.154606712038037,0.07051800661059815,0.08637185390342283,0.1182926140750824
2004Q2,-0.017495935120000028,-0.01599459114699997,-0.02085999575499997,0.0023017404319998214,-0.06269772291800002,-0.016105239588504183,-0.018719057247017057,-0.05535668453552589,-0.009688425969790804,-0.021727403871423134,-0.012345383203466898
2004Q3,-0.011114639320000008,-0.018209324199999877,0.042809178683999916,0.002401880479999674,0.012803297791999846,-0.057013210836067474,0.0031616639887279696,-0.0029218183548876953,-0.017004472575002927,0.00366621943513179,0.01566927041770705
2004Q4,0.031148499039999944,0.01576125522400007,0.007667834039999821,0.003303631331000201,0.023600756420000035,0.0583203936020007,0.0654799428389432,0.04193184972756869,0.02185751347791509,0.04184913413350477,0.054883904328333566
2005Q1,0.05132040535000004,0.019873106252000117,0.03423918613400012,0.004707363840000145,0.031064297119999917,0.07096086441627825,0.07959557169695008,0.09916065534465557,0.04010444402543367,0.06850203646100961,0.08474194879591868
2005Q2,-0.027039540808000084,-0.05824464854099998,0.035609415935,0.005811137056000115,0.03168400706800001,-0.09576804907235714,-0.06206420798141965,-0.04795057035627526,-0.009453428011386822,-0.031247124986492847,0.010117096913976997
2005Q3,0.08337815863999976,0.08520871299200006,0.01406570672000007,0.0071168132479999535,0.02478393297699988,0.18118781504805437,0.18180988939240783,0.17338814834936156,0.07507280873573507,0.0767863068939223,0.11443077108879463
2005Q4,-0.02750954496000002,-0.02961482242000002,0.02569612943600008,0.008624653489999634,0.04344962698199972,-0.0588238140639642,-0.029400493993696708,-0.032093087332136006,-0.019816958024993836,-0.015997721151494115,0.003509632554420161
2006Q1,0.06493184480800007,0.06098433747999987,-0.0006209867149998827,0.009832004720000453,0.036709428303999925,0.14339788094132366,0.13861322617113392,0.12123743022043532,0.05206291227511217,0.089274878288093,0.07263290041936044
2006Q2,0.019040988069999987,0.015451688062000146,0.02564846263399989,0.01073818528800019,0.0005431743199999506,0.028352026821750087,0.06279833831823756,0.05478573935389486,0.01484758711864309,0.0431838414712955,0.04025934473347248
2006Q3,-0.04637528941999991,-0.071671611325,0.05955386026000009,0.012350468800000014,-0.041625287079999906,-0.1375453578685275,-0.0674724928574052,-0.06168567873905684,-0.037495422650768884,-0.01610661200052188,-0.0013929567285289046
2006Q4,0.07253168734399984,0.01441415201000007,-0.022149291389999992,0.012451320601999827,-0.04546304319999994,0.10726177505227574,0.08810269892486011,0.08621472727923907,0.09356309244079108,0.07472166936045643,0.06770399786607428
2007Q1,0.03979839409999997,-0.004477915772000074,0.020821845471999945,0.012652953919999987,-0.0008865496719999699,0.04513874989886446,0.043207631174428274,0.06599072408272066,0.04204058984607406,0.061165895388283875,0.06497967659901294
2007Q2,0.021819733315999956,-0.009180894647000115,-0.023854821376000035,0.012552051895999838,0.010947072512,0.04430993712378184,0.033668347877934934,0.0020256887148089042,0.036102719954530293,0.03869307266466526,0.030022942159624977
2007Q3,-0.02558196942399993,-0.01792537068799971,-0.05253680975999997,0.012148865599999947,0.03033631265600012,-0.012240413334058231,-0.03436233758769058,-0.06929438299831148,0.0067875893039917035,-0.02484944664037847,-0.0426646690953324
2007Q4,0.060552737972000115,-0.021720042974999965,-0.06754637617300008,0.010637163008000217,0.09649924151299993,0.0802775426433966,0.05180034604713013,-0.0036669514371115985,0.09831178814108599,0.05703141873037487,0.03948980742232311
2008Q1,-0.11601972408000005,-0.036955194717999906,0.02341781360000006,0.008222009277999875,-0.005866467328000002,-0.15171347286844272,-0.1288658472420675,-0.12341541597342376,-0.10378243390474484,-0.10883522688238612,-0.08642673120276223
2008Q2,0.004246020205999956,-0.014672374047999925,-0.01368274572799999,0.004807613978000003,0.10275411267500001,-0.020449347600059453,0.018598070437400915,-0.023829709687100076,0.022476575775622676,-0.004810135906018198,-0.0015200100828154373
2008Q3,-0.07417258692500006,0.06862163030000001,0.01021087800000009,0.0050083145900001735,0.10681019376200007,0.001884165769298063,0.005208972810474943,-0.012979038168222323,-0.05661725585153021,-0.1169062652711671,-0.025909205896249565
2008Q4,-0.23793409539999988,-0.0006936262200000209,0.05238703995199989,0.003604191560000025,0.039235458464000006,-0.2866823988347853,-0.2194718842693052,-0.20764060597616085,-0.22702927533140738,-0.2473506716604682,-0.22689105053995984
2009Q1,-0.137029418618,0.004442096191999756,-0.16503930829000013,0.00029999999999996696,-0.005834909727999937,-0.14265939837496788,-0.16637192818254598,-0.2406504419379475,-0.09524453550207779,-0.14110184172427853,-0.3085505012411588
2009Q2,0.07918550456200002,0.05442012439999999,0.018501072159999854,0.0004000500020000519,-0.39583468400800004,0.14428887082584163,0.14068367989546093,0.1181950828812981,0.07321224776508051,0.061189418910652105,0.10631461946784726
2009Q3,0.1382933766679999,0.01859708885000022,0.024132156475999977,0.0002000099999999172,-0.12872821170999993,0.16958576884384002,0.15726245474708067,0.17115616090422936,0.12533026542631087,0.1372330344633601,0.17339731356812127
2009Q4,0.048249536408000226,-0.030318625984000036,0.042988804200000175,0.0002000099999999172,-0.11373648066999997,-0.004294872676200656,0.022886127735327166,0.05483414690798094,0.04701701420445925,0.0571651926033383,0.06944250385057527
2010Q1,0.04949954060000006,0.03804196924999981,-0.0011108780209998503,9.999999999998899e-05,-0.02109610610000001,0.06658951755005038,0.06786500831942721,0.09679588424084828,0.041691016457333196,0.058889720845147986,0.011885788764032235
2010Q2,0.12090651043,0.07625837835199989,0.08560655403200013,0.0002000099999999172,0.10785311762799998,0.1485248722023369,0.19561130785032566,0.2788917815527212,0.0931468528769499,0.1295329655903028,0.14882416069918114
2010Q3,-0.07001796592000009,-0.014459841194000012,-0.07557232520000012,0.00030003000099987354,-0.011661238800000029,-0.05240181300345503,-0.08369058868592416,-0.14490857340235264,-0.055479229913866,-0.07006879982878367,-0.11308776618541272
2010Q4,0.08350442836999994,0.017825241943999925,-0.07042189251599995,0.00030003000099987354,0.029012920592000002,0.10917614055420266,0.08487632037357296,0.05082498759296228,0.10304328554538356,0.08860205522388309,0.01273881525941678
2011Q1,0.095777527124,0.02025287890399996,0.03253990555999997,0.00030003000099987354,-0.006508442999999975,0.10516531533524853,0.12846756333723208,0.13346857927803346,0.07604266299523466,0.10936593431414954,0.11446999208987152
2011Q2,0.06960084139999978,0.035904351299999915,-0.031050782271999866,0.0002000099999999172,0.05447557429999983,0.12530656558033892,0.10427007959124102,0.08099556379954054,0.06614368929855896,0.08716603937164047,0.043856184237858864
2011Q3,-0.052676863029999965,-0.021563520607000064,-0.02937678669999999,0.0,0.01411498159999991,-0.0787390615658653,-0.0784984187704707,-0.07883655954044866,-0.02815047884569777,-0.05989341939353565,-0.084801246422882
2011Q4,-0.03241128685600003,-0.031202712640000074,-0.03865174692600004,9.999999999998899e-05,-0.040262307200000125,-0.06734494686060477,-0.0697579804864984,-0.08606053266496227,-0.012325720280577102,-0.026006951806392342,-0.07277037125839014
2012Q1,0.055521127375000034,0.01256154260799991,0.0007258047440001913,0.0,-0.02692054420400014,0.05752124930287916,0.07270573240708567,0.06824186520223674,0.05347193046973309,0.061852926831569954,0.045803122374407756
2012Q2,0.06762641815999992,-0.028193118903999892,0.008325625154000038,0.0,0.04805527296799994,0.044337600429772195,0.03129102946952966,0.05271585431771153,0.0796345781579948,0.04844336820250206,0.08740533152857721
2012Q3,-0.017499211026999917,-0.019423438463999854,-0.004649818649999915,9.999999999998899e-05,0.08427234800000005,-0.0442152539924594,-0.03421356395446673,-0.0323999599014011,-0.013974779441457641,-0.003219410441921755,-0.03618389474648165
2012Q4,0.03485369580800013,-0.0014812952500001808,0.06490947395199997,0.00030003000099987354,-0.034051717225,0.024700889237701196,0.053372550479537484,0.07028833950364843,0.017686192915890686,0.0321515172257385,0.105692336963644
2013Q1,0.07648888662800002,0.02405116099999982,0.0362623172719998,0.0002000099999999172,-0.04191566372199995,0.10831738946872238,0.11109841479136584,0.11473668353296351,0.054983321282959574,0.07806652037655115,0.12474298883607027
2013Q2,0.07015510707200012,-0.018549919870000098,0.004294919671999908,0.0,0.03400597955200002,0.054300133880680335,0.0444937515347783,0.058244632918495354,0.07100901111654334,0.06888632805196915,0.07633721095466073
2013Q3,0.07304901600000013,0.04897154087,0.0321385325700001,0.0,0.0012371461180000765,0.12449226533831803,0.13068076957342845,0.13438420790658623,0.05815190379355695,0.06231393776859995,0.11495555056897055
2013Q4,0.05167774636100009,0.016090277311999968,-0.027050949892000076,0.0,0.030818202415999973,0.06399530984270707,0.058201802856244766,0.05577467786215373,0.06484938731896217,0.04813540985097631,0.015826093345737036
2014Q1,0.024879456187999915,0.018022733948000136,-0.018037810000000043,0.0,0.020266802557999952,0.06980311787948468,0.028472526747904237,0.025238442847898,0.020990351064503088,0.02019377670315925,0.026751844151094772
2014Q2,0.04920839931599974,-0.05623716107199983,0.05808150769999987,0.0,-0.04983442331799992,-0.059673769893282214,0.02641226864779589,0.03721467716946769,0.048329533989469375,0.06354370079258542,0.06823907691301834
2014Q3,0.0257782300999998,-0.030842264349999926,-0.008886425679999976,0.0,0.013731571654999719,-0.002483112817800226,-0.0056594902661865065,-0.011406672642074511,0.026800256770591835,0.03249714759161493,0.01948615669169551
2014Q4,0.04762038089600007,0.007258948804999887,-0.03628505577700003,0.0,0.01221966541999997,0.07477030422365427,0.04345662618067214,0.028343643034486776,0.0672686584940303,0.024588879247535722,0.03710712804760141
2015Q1,-0.006690503199999864,-0.0016439099649999678,-0.044892217179999916,0.0,0.05531700801799988,0.0095492685029821,-0.024862251227595333,-0.030640678370107755,0.006714579124792008,-0.005451475324572352,-0.0433803130253726
2015Q2,0.0557117354629999,0.005786147104999806,-0.004021355640000057,0.0,-0.07718535010000005,0.06379745441888707,0.066510293973711,0.055722418519683625,0.05389162017982585,0.05568628442704071,0.05703975557176788
2015Q3,0.013964940632000156,-0.0041544768099996965,-0.06000988643199989,0.0,0.1971440650959999,0.05389488992039548,0.005909431768683415,-0.041981837420280166,0.022802352985282548,0.007626806407101228,-0.004185725071498725
2015Q4,-0.01835211570000017,-0.041266061109999974,0.0282954391250001,0.0,-0.0031782543040000943,-0.1213645351472955,-0.033633433728513684,-0.02594242896207344,-0.008782221832912107,-0.005955991593701415,-0.04813263540439794
2016Q1,-0.07240859563000002,-0.027433518399999968,-0.009711191392000051,0.0002000099999999172,0.07397789776000008,-0.1271367029950653,-0.09186909361197826,-0.101021214440564,-0.05931847714846206,-0.07556839188145537,-0.09901690856477308
2016Q2,0.07869179636000023,0.02266913157500028,0.03841960367600006,0.0005000800039998143,-0.14602348552,0.09769386465150798,0.10102621651351429,0.12984555008446308,0.059801772290516864,0.08833029111268642,0.10791258434648188
2016Q3,0.05758394960400026,0.028791835399999854,-0.042875973111999977,0.0005000800040000364,0.022320194059999965,0.09755698935691726,0.06403279082050362,0.06222458000432174,0.07216488307592361,0.04695189829854951,0.01695097690410119
2016Q4,-0.012639795923000241,-0.012594073504000103,0.06132104584699993,0.0006001200079999158,-0.026649762165999902,-0.039742229486321445,-0.013476791459203774,0.01834744235468544,-0.020370557009029233,-0.020002816168092297,0.046035936812796496
2017Q1,0.08829070540400008,0.04521165055999998,0.08955147501200011,0.000800190012000046,-0.05910368774700003,0.10661947525384052,0.15541739084854211,0.19234113932900754,0.06678574589886366,0.07957568490988298,0.16864269133395826
2017Q2,0.048462761779999974,-0.0039118734699998825,-0.06732058974999999,0.001200470059999903,-0.019971866944000105,0.07252004716597082,0.026563691174416038,0.002394376084843941,0.07659773769769562,0.029662367317183636,0.004747693003818831
2017Q3,0.03783579916399993,-0.018103894659999953,-0.026018322100000102,0.0019012002519998017,0.030512955499999883,0.0465193627586189,0.01978487813859653,0.0006750980203251711,0.05302962998887106,0.02325637278843562,0.04583574927350087
2017Q4,0.04994925293200003,0.007234652795000018,0.010841437765000128,0.002702430728999561,0.06205949761499996,0.051934855874176566,0.06471778557509245,0.06748929465092823,0.05855955623892939,0.040819446587138764,0.06421611193314347
2018Q1,0.1002816141759999,-0.05011658271999997,-0.013595164060000053,0.0028025907919999593,0.01503572456000013,0.06793273856499238,0.04981686747220171,0.04376902867315424,0.11106166608220414,0.10290190957886214,0.10730724810327863
2018Q2,-0.05650402042000002,0.054681421914999806,-0.007846207569999875,0.0037045418480001757,0.02896801279999983,-0.005646091771384643,-0.017605584941441377,0.003528342129209161,-0.042821712734823714,-0.06713735202170057,-0.06746675479132691
2018Q3,0.06464251087999973,0.04035261942800017,-0.049332825061999985,0.004406443136000249,0.0010930263380000138,0.12536495094449496,0.10074042350785195,0.07502060137416233,0.08445057163515801,0.058912464752214566,0.029591265476098805
2018Q4,-0.04406603355000005,-0.058208290180000066,-0.02271431040399996,0.005008294560000293,0.030483153440000077,-0.10092377132686903,-0.10886044794044314,-0.09631514535774488,-0.026810162033382823,-0.037852893337721016,-0.06395629141996495
2019Q1,-0.003031816285000266,-0.0034657558119999266,-0.01950801043200001,0.005811197182000072,-0.08313548031999995,0.0009767439094070518,-0.006760357045612175,-0.02184661124963705,0.005852013868553607,0.0038806076542341472,-0.013506415494755175
2019Q2,0.08708557513999993,-0.027639821989999924,-0.0470237035879999,0.005811197182000072,-0.00238859920000023,0.08136876309770358,0.062093746835206964,0.024402947673770603,0.10911935873153378,0.08073073104353301,0.06570060483434248
2019Q3,0.007452459727999905,-0.029436117903999914,-0.025896916000000103,0.00581119718199985,0.0821099369599998,-0.0021172764313242,-0.005249258976489535,-0.046683829888598094,0.02053857873960574,0.006125013034939064,0.010856968184188576
2019Q4,0.008697027314999994,-0.030758264059000062,-0.002844689215999785,0.004907984320000169,0.00394168973800002,-0.02469545860709399,0.0030757516619346337,-0.023348594918564114,0.019001053203571594,0.020388941440947272,0.012294037323452134
2020Q1,0.06629777081099997,-0.01660577631999982,-0.06505653879999995,0.0039050621840002187,0.010332305576000067,0.06958484864741021,0.03236787560789045,-0.0042430818357768185,0.09072383562607556,0.03759529005820794,0.025105567729291733
2020Q2,-0.09608871919999984,-0.012521683000000228,-0.18232263300399998,0.002401440000000088,0.019937077424000194,-0.09768270413813962,-0.1891615840012032,-0.24911574408676107,-0.0327578659449167,-0.17823483265321216,-0.26109641704635334
2020Q3,0.14461986909500002,0.026634291199999938,-0.08399814400000005,0.00030003000099987354,0.06986912611199991,0.19410430487751507,0.10448724615882199,0.10436695394098772,0.17785072971815064,0.05703051757619204,0.0821337422268753
2020Q4,0.015456172544000113,0.04193798791999992,-0.016483148800000125,0.00030003000099987354,0.004096032364000024,0.07402314345109007,0.024244556013255814,0.05411566229000564,0.018845230985336858,-0.0036156316702053992,0.008371156767429166
2021Q1,0.17574075495500008,0.19044412183399984,0.036069593935999844,0.0002000099999999172,-0.10942797551500005,0.46695367240340535,0.33619219351174534,0.43341941351050806,0.14716719768721243,0.1862167771157197,0.2582868356779866
2021Q2,0.11308706402000013,-0.03535675594599996,0.13905392159999996,0.0,-0.12463695913000006,0.05603982333490398,0.14497949194833248,0.1864339285634764,0.08959703374304162,0.16160002451586974,0.25605510223114614
2021Q3,0.04429066148000005,-0.02492216380000023,-0.03138761142400004,0.0,0.0040400529439998945,-0.018682059095739167,0.0004185738517534787,0.00808885786983482,0.07010653085642282,0.007940652872392207,-0.01150056128890431
2021Q4,0.04935265432000002,-0.019397820576000147,0.04322369412799998,0.0,0.07511234692400004,0.011581824034599952,0.01837849834239247,0.07088039343545405,0.05779912739717297,0.005284202218224676,0.09410993354662489
2022Q1,-0.046595303056000015,-0.08675571232900003,0.16108040826799996,9.999999999998899e-05,-0.03837782755200003,-0.1942875313554917,-0.06590532748706202,-0.003650985657951411,-0.058699020591056805,-0.005039205110210165,0.054333518262933866
2022Q2,-0.08748895921599997,-0.007812630199999782,0.07349954947999993,0.0,0.09881244200000006,-0.11732153676403745,-0.06391996491635621,-0.030340928351424212,-0.10042556562797988,-0.04943422452474422,-0.03852648612131915
2022Q3,0.00024875192000006763,0.03037362300799984,-0.02296644399999992,0.0017009001439998173,-0.008617891095999974,0.03836025449609415,0.05055388863687238,0.004963411829116193,0.006450576709508438,-0.005438074496848411,5.297603803899875e-05
2022Q4,-0.05909375737,0.006493479283999903,0.08196795303799997,0.006112358303000054,0.09705822904999972,-0.02485733463869455,-0.029588654828332395,0.0022289291494774766,-0.08677064044877014,-0.01262496190819995,0.031959027515614524
2023Q1,0.044493671130000134,0.004915583132000023,-0.012120573808000024,0.009731303494999954,-0.1354902990100001,0.06359470901905429,0.065069611861857,0.04841647399785631,0.04915754319203702,0.06785308320162131,0.04973371474604349
2023Q2,0.004653108367999925,-0.07706309901999997,-0.09885866880000005,0.010536782840000258,-0.0008483247999998555,-0.07201287114419597,-0.06792871863882255,-0.13347543402586692,0.06338809089114128,-0.039671348589607636,-0.07128606165241835
2023Q3,0.10250949044400026,0.05227673719999992,-0.041710138437999866,0.012148664799999986,-0.07462347083200005,0.14053974437032024,0.16293645299157333,0.13002883868763382,0.1464323273977508,0.056992252899087825,0.06390592611428225
2023Q4,-0.10381374981999991,-0.09216138220399994,0.005235107300000097,0.013560800944999896,0.058613193158000065,-0.21845917250941738,-0.1635983454910669,-0.16684541930219854,-0.07925995199945124,-0.088663030384184,-0.12395010820787333
2024Q1,0.14994052964000004,0.00809679409999986,0.041035914205999946,0.013459898923999791,0.021397850143999975,0.18176447584378397,0.1679469230762034,0.20782484362742148,0.1620292214461434,0.1567817990874285,0.2209955392676788
2024Q2,0.030294775579999822,-0.05039204200000014,0.0013466909600001742,0.013258094881999805,0.04114693423999993,-0.00951338077651831,0.007963256561335674,-0.0056293054336788995,0.044616477758582684,0.06007899463692867,0.0459034368523199
2024Q3,0.08559705127999995,0.04175531350000017,0.0073403569920000855,0.013056371180000026,-0.016775430399999958,0.13927021492049385,0.12104270021886365,0.15883162802116524,0.10728697192263836,0.07465736815709145,0.1049985474694275
2024Q4,0.023140447999999925,-0.04569669916300001,-0.030125499579999993,0.012753594879999941,0.07284983340000029,0.017050409041915682,-0.027869489211186704,-0.034392780082241003,0.04387065871331042,0.013610515863878403,0.03536156256504652
2025Q1,0.06001466475999995,-0.003729599398000105,-0.01271028349999992,0.011443344759999974,0.01663691200000006,0.08410641953074993,0.04377348501449263,0.05000484494088564,0.0840263908728549,0.026840558381524993,0.08938604287565743
2025Q2,-0.09441221694399993,-0.0893069384359999,0.04282008739999976,0.010234709270000142,0.011627422988000236,-0.15827987355259832,-0.15869034894228307,-0.1365595934374484,-0.09584403948938391,-0.07143257802919045,-0.03271298102518905
2025Q3,0.13416563416799998,0.018099566869999695,-0.056476092160000047,0.010637443928000145,-0.014436558976000047,0.1522779599991002,0.11760324263465582,0.12850052987529748,0.17188970311532792,0.0980748057901466,0.07181173865164814
2025Q4,0.0529237600000001,0.01958791999999998,0.033235899999999985,0.007112540000000056,0.012389689038000196,0.10072637459968314,0.11562812932972322,0.0838908497305706,0.09862850782318078,0.04102240963180992,0.11830378428504829
